irradiance,current,voltage,cloud_coverage,output_power
689.6765781779371,2.0184845040245625,352.4836188647136,0.058120033175320884,462173.8778866291
693.5471974998055,7.504242255351292,578.2749347755736,0.35810842903860185,1931874.4906566096
954.9984628116994,8.961768162502533,483.3534919577315,0.5396170966763307,1904497.579753554
745.4562392827868,9.790679995575177,300.39178738088276,0.931792787316649,149538.61961497416
487.6063204590288,0.268169361396311,304.6815338671858,0.781715666386889,8696.55373539389
549.6255630394731,3.097249068149077,466.5993925383245,0.10973329334620618,707143.1778417283
758.1049567418119,9.248238134265128,236.90238522168147,0.7678392618219115,385608.45647606475
248.18037730341587,0.5050540703018791,169.5806124040085,0.12657381871199314,18565.545792206114
733.4133723565342,2.7202519358396193,323.4973993316156,0.8183803151021866,117217.28654980368
736.5102956945275,5.3338855433380905,189.9881616596392,0.8124577904211034,139974.2287967447
368.30604885907275,7.4019713937457645,241.82661161901976,0.9151314176647513,55950.92776765388
303.14103812388265,2.2805642055749087,361.82947012159923,0.9978616209202193,534.9037841555278
452.3426807393471,3.0034418781363947,490.4429311819959,0.059731815069831606,626508.5761743861
490.9686167540981,1.9453842922889464,242.93294037181175,0.023280994905953145,226628.8434338282
656.1574163343037,4.430620543286949,277.16910641718414,0.6768392831329169,260397.00407038815
550.8812107698562,5.043460496663599,353.0668597367366,0.12635436041379922,856996.1126230827
990.6990704473809,8.992269707006962,544.9134205730078,0.7597474802947772,1166289.9549330599
281.63584859842246,7.707543804378596,395.29289200102585,0.2313610745418534,659546.3405803738
367.10140487586773,7.153450506039616,451.75311988287376,0.025743709429943085,1155782.2018050856
329.047614307997,5.726697581573001,466.3743125716129,0.05109452760441535,833912.6632661178
722.4866603723187,3.285802025685609,199.15367251535366,0.42177162258386847,273375.094962007
402.6332820318257,0.7007694030832023,200.92498164287989,0.8734162569040022,7176.235356183738
573.048618285045,2.5880760500718267,130.54419883970755,0.9920054269725287,1547.8232103415987
395.5404736012822,1.946872590241575,483.8269898109081,0.7521587913058853,92340.46768054235
327.17566691641576,2.2789727877967048,531.3124185492102,0.08647320248126555,361902.34260540584
288.3001129314441,2.267748811796799,270.0873811204429,0.9914704129459134,1506.1632973768292
725.0636715722187,4.305466815459446,256.67081015996575,0.07276380968904139,742956.2619503038
310.54636107889104,3.8071487966791837,206.2636337061944,0.19248773804339292,196923.74466443068
357.2658893440428,3.3704676264489986,200.70962449579474,0.7946610416422405,49627.37065998437
494.9801365287713,8.81237571488412,524.1573147722427,0.21911297376159156,1785379.8725150367
856.7945838783481,2.027374145751648,378.64547789623884,0.4443682764171857,365452.06855275953
277.681020634449,1.6365367219373272,218.04127360680323,0.432872441948418,56194.18967877986
870.3559259990432,0.7600289463660703,498.56636795082824,0.23587420252348068,252008.3114985821
276.87872631517047,9.248601554759082,553.7077345823917,0.6925128222006447,435986.7176783103
981.1675720107166,1.9434630454148905,256.24417299866343,0.1830969538683579,399157.2179160654
574.9209613181613,5.722679850530409,484.67055303200505,0.5228210136130879,760913.9357753261
981.4088705522697,3.737178193367133,556.0405093448628,0.7875846737452292,433197.62455406593
683.8764157960368,5.552997507340152,510.5889024459679,0.4499235797229544,1066594.906618074
791.4108635186413,6.425663387203792,140.14071074769825,0.9181063411399116,58362.59168929574
231.35023380345655,8.400770297768483,229.545320287965,0.5818484432392108,186548.26488893095
426.24557006112764,5.072630329555733,557.1425194263974,0.13049713181521938,1047443.039612438
296.15724897053514,3.2724071153938583,160.23831791193413,0.8196984618442271,27999.83709445908
436.91215801771597,1.8107992370685477,556.53145458011,0.8588229190412341,62161.05062011952
294.98217516339525,6.06817021438821,357.8369515207713,0.6214195791067993,242491.69164696665
454.38654351518085,1.320043883479326,545.7292535790085,0.783409878638696,70897.3022211763
531.410395611736,8.55807152306629,193.3269403242627,0.743715943660695,225330.47101866634
251.3179970790275,0.27789487979944516,547.9793810206241,0.5031136122181527,19016.275109798025
753.9776954960158,8.452998423285717,104.8302287989111,0.5619673391892274,292659.2895633632
653.2811633652601,2.1924662186716573,156.97260164495688,0.3904464187863794,137046.76546726143
412.3115927515563,4.878578440359675,466.60352290357633,0.6942106943503342,287004.78948873095
618.5984427733597,7.30520702872745,572.6189700203319,0.256460062537722,1924027.9768633805
275.15240860675334,7.841668388952904,208.4827390772302,0.5357885233837196,208817.92171861065
660.7571964449435,4.0177978929262705,479.352628631906,0.4667326405557033,678625.3891174314
943.4369580609713,4.994547588657012,180.66456653954702,0.12108441623881983,748219.7868074257
454.8551619610589,0.2957265812830301,279.32776440871413,0.5157399208980346,18195.176155796707
733.9283039709453,3.440260592129478,253.6834777748124,0.36363016912638135,407611.79485739145
305.43828992351376,2.615788478540556,536.4643860232173,0.3380361688238511,283727.3873122271
773.0617632948524,3.900690741103329,489.1785818182113,0.09583570827512755,1333737.915550396
431.5248743577609,3.008933703196306,299.93815049565836,0.8622105637643508,53661.90499765175
346.55308960569346,1.5973980365010065,143.68320749274685,0.7286808276043482,21580.89338999742
669.2103478480665,9.417303183978337,591.8413028784936,0.5620570894451203,1633473.0385967186
216.08603694999485,4.292788343518219,558.8395894758819,0.8309031886939274,87657.4360717434
863.1520233738905,6.378027120433184,285.0256149931436,0.5280219325284382,740592.592138932
203.75638095403764,9.26761136197114,416.2211748714627,0.2753191882953089,569573.7483311841
742.253229436984,5.7247381485023325,162.8396277210732,0.7516840442772947,171819.49953242432
416.0063785537319,1.2699916504992181,351.3567950028951,0.38376206337764784,114392.5241114148
788.155217698076,7.885813568575683,265.2456573613668,0.924919926478519,123774.5146592133
969.7508360939506,7.746640719739631,437.58855618843904,0.3258105761332418,2216263.8786878292
399.00251481596644,4.0460974049830964,273.8604586417227,0.27543897956056707,320343.75660593616
660.9258675342695,5.39393624701515,121.53945079158781,0.3176202424487369,295666.3933079562
673.6335450174712,4.24886004669411,254.5465926633301,0.3604648883474362,465937.65838201204
657.8015246326987,2.242444538698284,154.81709795892132,0.4640947974462073,122383.67265151409
378.46530611249466,7.6292171080767925,588.3912118807335,0.03492647831922313,1639580.051473368
962.199209213588,7.444350262996592,498.75885811060334,0.056156956750537,3371958.303145763
557.7003028941019,6.470558919140595,578.4371818010803,0.3861452735076607,1281340.2899479866
877.1269379769022,4.556404905538571,334.99102263856645,0.296186968733109,942269.713266308
759.5834202540035,4.648060326786601,332.61550002802613,0.6219230564493664,443986.64799536765
437.9495606841069,2.984438484276204,231.52280797327248,0.6205784447436794,114816.02507539556
851.0382557619818,2.6572459055223616,187.6330654910169,0.08127177430769172,389831.7994737753
517.2045926775877,8.48971396822012,185.7895617304229,0.22725097039956632,630398.5560457173
904.8825576889293,8.593742224137987,307.95520965539856,0.6284242199483125,889835.0187843733
665.018298108687,0.15344877949039715,464.36866687304536,0.8975515777421902,4854.731509655674
905.3882894838822,7.1960634686485285,438.20899925787614,0.03489038085482821,2755419.92432325
754.0252720622127,3.2992211369913136,516.5691800468343,0.43222596414785885,729627.7578636011
780.2034238557125,9.193473436971171,510.7504230994669,0.752446767807106,906911.3008557534
601.0595055413618,2.4212015317306532,195.84517003063704,0.36346152670023546,181420.32193533788
964.8669077785792,3.354031390498091,584.8493583278666,0.7492847230173354,474525.275601707
715.19215938371,7.473360944969714,400.08231972568433,0.18886034214057934,1734537.5164310597
539.0840388465438,0.7409936006876505,501.4113647328999,0.1344769872647772,173357.93437552598
685.1145713023395,7.080390468155598,266.8956760813347,0.7012844661813279,386740.59267896216
215.35455864746683,6.746788236766706,251.18032701135076,0.21739523758718649,285613.8453353876
441.25985333963945,3.0402164588958955,139.13604714178808,0.03972338820890009,179239.99968015833
728.1388299941481,7.127693188239723,327.58789866079564,0.6615329544200537,575449.7816225484
432.06208576835525,9.029247042368763,520.1819192390876,0.7280110095562541,551955.7616910561
694.4123431990732,8.039412207555994,440.7011540535841,0.7904764623388776,515488.2077113477
543.0149607566129,5.1784234264613875,589.4112118810399,0.021224763684304482,1622223.6161108525
308.3792513779602,1.3244550206714323,578.3375071896371,0.643902791746085,84114.77574007801
438.6258607648246,8.92339233482127,308.0670198819182,0.7466373046966511,305500.6224144443
655.9719285610119,4.897180794285108,313.75919279536333,0.5846515642722292,418639.71929960506
672.6982089985386,4.078775292509511,459.6460783942491,0.7535392489467372,310828.8903687373
659.4601990796631,5.477531785693859,177.6614116363943,0.47970222515123384,333901.65593141917
722.5606558857069,2.135476256875599,534.6488572910632,0.7612987739772973,196921.14387417916
721.6826160013511,3.3619115780060103,574.9583095285576,0.8610839765719308,193785.4780607253
545.1347483471792,7.3550554304397835,432.40659550444803,0.000815900121695079,1732318.088272163
917.2372766808504,5.63474382067065,155.62236275918946,0.9317031154459348,54932.42484469036
494.0494960383172,7.622788552038207,235.01885080430398,0.8603249279109363,123624.89513111366
548.6919402125014,7.6196460204197605,285.8621390508506,0.7695420690454453,275430.2742908098
913.5386840125377,7.535793984909569,522.7842595600374,0.2371161294294305,2745597.6555031086
844.9551912368686,1.4418861865248833,283.26383735521733,0.3914089749790981,210030.00245255232
763.110866832293,6.502014511487749,422.18223235436784,0.6954199939875447,638023.8528437072
280.1815098498409,4.801799250683584,550.8853628159535,0.43540697329117695,418446.7642093325
935.5860909957388,0.6209095232482054,446.19244861733773,0.7521095181977732,64253.10878763063
771.3930396392891,8.350537825118439,176.06645609816343,0.8599349241368339,158853.4484249831
999.0776052542932,2.1971517465224313,440.4139230487151,0.6072299268348259,379715.83315981104
319.558643726395,0.129402772629591,279.1953798519882,0.6934959834160451,3538.657648981113
894.5008458945714,6.434368864569616,234.13600239394825,0.11093780548302645,1198083.4030534662
329.9943477410999,1.7210531223439973,542.3622568123405,0.6070354238113637,121044.10359996374
692.4476514270754,0.6170667283090681,102.3611637801555,0.08880561405932474,39853.39531414426
299.0559862795532,9.337709367297483,447.2836366520026,0.02164706197267552,1222000.5929131694
878.4065834577875,1.4847859879073877,430.29987346515816,0.7377589044287378,147174.107705908
845.8551669800086,5.200493316392439,429.65869683261815,0.8483718844238023,286578.6903553484
655.2805908916747,3.672992915086717,326.82714132383677,0.6942080795053999,240542.3319519498
525.7466377807997,0.4474059783233686,553.4150216521408,0.6430522246274102,46465.85253532849
255.33359636411043,3.143537687618483,297.9619592604998,0.6849790186670397,75340.22886101464
757.9430185156509,3.5047038665549133,103.03895544460198,0.9618224516127452,10449.544705917728
562.8341461424551,4.934376869786188,343.0285108782244,0.29049612710360995,675923.8053704934
777.6444795762783,7.067345745006033,456.7333278253601,0.6916982781388977,773884.3871049993
893.1058607429034,9.999779517807228,429.3996659026339,0.44383093338771185,2132857.7743162354
980.4172040023086,5.1857127004864845,351.69627733365115,0.4266045040452048,1025277.4943079995
884.6426739140888,9.427531170098192,530.356036940943,0.7237809888262374,1221762.9336720777
209.37126734800157,5.27450973414806,525.6087268719497,0.6105525968152743,226053.1481937692
487.9824515826911,5.936823175827851,507.1517335920971,0.8280705192378652,252607.69991350526
783.9924499392464,1.3906702914905145,323.67390373717916,0.7371429294304833,92760.56957889877
337.3037418091524,5.708257973971729,417.06640489390236,0.8306163051048975,136019.62137854833
616.8292849633034,2.605620176323269,503.9928216818806,0.09427664722462592,733661.9727639873
243.4703906714029,2.7404842679221,135.02705072093792,0.5735718521766399,38418.4741149965
359.99721991712005,4.338776561656029,146.9813494556099,0.17803851628082934,188703.57593881284
214.8174355684912,6.537382678940807,333.2667507986112,0.36907607139234877,295285.7043773885
834.9581626859365,6.17329719619644,114.29393475855306,0.6681234681719559,195515.6956143022
379.1397504483041,3.0627564914549543,321.32335222390964,0.03193396525092651,361209.41428024264
476.2813445575222,0.28751621937363137,210.41955304099926,0.00034494409119278924,28804.62202272403
942.4650347724727,2.440465801236763,447.63449436366113,0.9610306195449035,40122.2260106435
763.5315215388263,4.528310478371793,380.58352279368876,0.4461638120702819,728776.6985573433
225.47114362504627,9.095154269922682,438.69518732575267,0.05025165019558764,854422.0648638282
331.7553251983302,6.1036284902688465,292.1671869410367,0.05286206845658925,560338.7579977746
697.1827211998108,8.77507924654258,238.2289563840653,0.9523573281560087,69436.57960630761
661.7828708833341,5.940274431601962,235.89163412484623,0.9732723491403733,24785.367326212712
390.3142570996069,4.431674360009399,306.3581212519753,0.3459325568366546,346604.491147107
947.371198339835,3.2858180876967724,286.49682631381665,0.18097697245903388,730431.7139948936
691.1727647727167,9.700932119220377,472.5987242830067,0.4318017806695401,1800497.3882469751
628.5062424199666,4.782487095531993,196.2504701731536,0.03107298400036773,571564.4035108929
671.9279810836567,3.592466881268579,275.9997033504702,0.5642000477910235,290342.9555595556
784.0976236134157,9.077281976837613,110.6539433433523,0.2755011148783081,570598.4414643522
449.5559963836815,8.118643591135154,410.7211499912107,0.47405186137359634,788419.3252579876
518.5768497728735,5.887394715110805,575.1752961790269,0.27704767009577924,1269539.3462804286
367.8749991800977,5.660642343822392,489.11385523675074,0.4120716613969053,598825.5875190498
348.95440470426894,4.9735061846741235,577.0598790415087,0.7620788356628977,238278.74490494805
955.4979119871468,0.9631765224583888,386.2781247311145,0.38154900124473423,219857.3758126481
791.6406360394301,6.874972146658489,101.14139058131984,0.1857389311914598,448220.3943935337
592.3670468940537,3.7553353714145876,156.75599240001193,0.9115229081923157,30852.80184068346
381.9317023786586,0.17022276385247337,241.21803859966442,0.7046490277637554,4631.818499528646
403.4851854163144,7.260556872527095,148.96332775442409,0.10801941797961279,389253.28908405354
246.4233282591005,1.293070124737269,307.3645486843939,0.2771905722040069,70791.559552461
547.5333004464966,7.979166408736159,333.46432185893275,0.48266330671916047,753686.4675931328
449.43670559528204,2.5956557625440335,204.97589864603947,0.6054701993744307,94340.51574236623
757.0747910523676,5.86407621340146,338.31702131938243,0.36220722346537004,957947.7817424111
502.20147143398475,5.69764119012666,265.90830084208113,0.8480587444756204,115606.08192135696
343.68294204770785,1.7687017865102783,589.6778843106434,0.369766943343109,225906.43949656907
219.74298271306498,4.390373499219647,591.7198614390653,0.5814493508859025,238935.48347910822
253.79970517059886,8.19037667600363,507.2813579478363,0.408685801848377,623536.9560219955
743.5142187988538,9.719797205894928,387.5611786718841,0.939702781595396,168882.25847860362
562.9574756448362,0.18165086873526137,539.7955757563107,0.19620920814345288,44369.59015686308
629.2633688869778,1.466541830127922,518.3956801899061,0.7021080797615981,142510.54591302387
917.3370344322736,6.174395712728543,553.5027345409356,0.8032161081157346,616925.4735239384
992.2711579173634,0.025131063050649605,121.55400375983358,0.7332353007258607,808.6095296452971
373.5175875187791,7.579900174323452,460.6656498725269,0.1193876803371624,1148537.3652907736
730.4625624800806,5.830129087841192,195.8480346058478,0.07912352932090005,768062.7931833753
410.6579013897205,6.728645400415109,528.1462656043653,0.8983693920360152,148315.5074245228
216.52079957258294,6.242408941663337,422.28189904106574,0.566230176608897,247578.90611977462
806.7029230689132,5.990137899303929,253.42060176637474,0.7388112623960783,319850.338892101
456.01372065797426,1.0241239250712186,178.6807550886771,0.8849856857055078,9597.543643622957
506.7711153375184,2.352247481879938,399.6998394739851,0.2469563296763071,358797.1641262229
670.6536908428845,4.639174423486503,113.94252538738388,0.4772891283342151,185304.68267238166
864.8387641889524,3.3439049598119643,495.77361222304086,0.9476076000242375,75117.4390796034
703.185474872919,7.830605269926757,260.7971316747884,0.40865169876626684,849202.7419297586
898.1205243579162,6.752730014334624,486.4034391574917,0.48042607180467145,1532702.9555660242
418.83362785250864,3.1147037642672415,142.14195352646917,0.457103737478865,100669.38675517502
838.437467130051,9.510892379357337,598.2035473706594,0.5484731784567192,2153894.7722220267
348.5087554447618,6.442419357714808,456.65484862166693,0.848029828879747,155814.9447083322
962.2333255775557,8.466251671559423,499.7050024248451,0.40635429698667813,2416643.5302636777
749.9906211102523,9.045852878729908,537.4475988685786,0.3540848686025261,2355141.1357776253
372.40614169084677,1.9763325637926965,329.4760843083678,0.6269749371023279,90456.28957017364
957.8964723911394,3.9773119362984657,257.000479499413,0.10721828713176296,874152.98917896
784.6846454161263,0.6096895710827221,381.82333474632406,0.9491928046061672,9280.932397494451
403.15331407602065,1.478211423998027,164.29401182123573,0.18833115832182656,79470.76574368282
370.64958189398556,5.874662404772718,532.188321134976,0.3626632115338394,738551.4519458668
614.5605711445306,5.1713320429589205,125.47394693795945,0.7437798222039946,102172.4965043351
220.53017444362527,4.375234420524791,110.45940286765523,0.5818100862177267,44570.303678028715
365.97606035288754,7.169623896698697,403.733903175812,0.2148940261142469,831711.2083580947
539.748375001205,2.6590655390465057,371.13991154783395,0.6913200454902086,164424.47833953783
499.33598426738047,4.144470974202402,596.2501998073831,0.8717691902167513,158227.83623001087
570.8603394918485,9.382162707107199,517.3317241366682,0.09817161244802086,2498767.477889586
422.10296503578553,5.670903363551346,368.5091894733548,0.5067603405114971,435087.85542446387
669.427477166535,6.814334990813108,544.4087412907918,0.2834399907116979,1779527.363875665
891.0844847385852,7.454971686236132,125.62715264169141,0.17222971089633388,690809.3883978006
294.0254847696265,4.467143435791229,369.5044706198974,0.5713108160447287,208054.4914039927
613.9032857232913,4.308094539162188,301.16622286191637,0.9817326420206818,14550.140423084003
305.6544850761226,4.702043372638945,122.20552107000911,0.9306144873029419,12186.444993611556
773.487744954075,8.620196996051986,170.62702502003933,0.9199034373955609,91123.90552434132
516.847762245835,3.636156156207938,108.27159512562426,0.8983176321760842,20690.231605543933
652.3370494868071,8.852820636230296,361.7217353643647,0.809845474409947,397223.5439639898
346.6238689712629,0.409168324028516,121.55715116168666,0.7203453655943632,4821.287222375085
315.8782074747018,2.528351598754377,320.44132358754496,0.8825863650572607,30048.59588023973
590.4450245191637,8.973888178425897,414.66549603929974,0.034074659457490775,2122274.6188177434
484.4901902799645,9.327709877037801,577.5281530906495,0.1691951580021167,2168364.0410095337
952.3455562022505,2.0767491859763765,126.56714318088416,0.8329532152214628,41815.53975776981
812.2602030455722,2.1715976367492287,328.4080593360381,0.16007933998531831,486549.02446882805
798.9308958804378,7.542459125940582,522.0862960704451,0.6017148659837018,1253021.6420586922
922.9757917967468,3.6146543942078124,594.8930055637253,0.17178426639889932,1643763.8657101344
266.73794835361485,2.056558786158922,139.62717059880123,0.5415448925125017,35115.00120241056
641.7539759379252,2.272353924061279,143.44925876480983,0.9400948457253399,12531.61494673902
667.5808551646151,3.0418425833096796,571.1071044130919,0.6100370060065725,452253.1158607926
969.5491028377833,8.329879457801033,592.1573033560308,0.9763467215203185,113119.36552065896
433.7180214340391,4.563776588479357,195.86968162474037,0.4122973889854572,227854.0128965124
392.6630239323575,1.2708861207970024,136.27328033345995,0.4303035849722616,38741.893279118274
280.23515381239827,3.7153607779513385,222.67365292604643,0.490599659215061,118100.48222886179
213.14370367317937,3.231677929228034,323.7493504121345,0.49625862904426676,112335.52147910283
943.6234534337524,0.7610170408872008,465.7283425146685,0.1364103581252345,288823.9487238691
735.9332372727281,8.232915357311603,449.32829920641177,0.4961307038114533,1371746.102201115
828.1223296185102,7.313505482406292,433.5137378041844,0.8066930872748147,507540.0707475984
425.38408460315924,4.355620985088634,571.2000216355017,0.06130301018818973,993447.586549384
669.1281329490613,7.015428561830826,118.19442473661587,0.3412092773356308,365517.3212520756
251.1642128967849,3.3870940871345345,402.3981636366128,0.09417109748195984,310089.58772384416
588.5020767476983,9.358360142997617,178.30144290917963,0.014549254777506793,967692.8542983901
981.9961117955575,5.007817163687025,504.32263025232504,0.8449866953069078,384446.28097796295
901.2041962532726,1.1120292457453174,529.0752202117271,0.3437999049724715,347930.9994944053
470.5271614694765,4.751819342843438,414.01646307774166,0.3027066962966335,645472.4714574313
969.2561236331989,3.601307939534796,148.26868115705307,0.2079837617619762,409904.15662350174
385.3613011769636,0.3410418998043918,174.4158425394993,0.29878148911337676,16073.67344923924
959.4550579325452,3.4970979761909406,341.8938701990458,0.9813194044883762,21429.619889398586
953.1021637651988,9.763408177929684,561.5635270868296,0.7440070884861493,1337727.744983248
839.3620698819134,2.5964936538413133,195.31784164425895,0.49617590916237453,214465.50610152187
704.3583494934329,7.240027708123328,548.3063330328036,0.2104697919601638,2207628.075602741
899.4303732999576,1.5413984555745996,593.1356661885334,0.018593476826753608,807022.1389218946
434.4162276062374,1.693204844998507,109.0998873979103,0.9549924934872229,3611.8091826071104
879.1548442503346,2.9649097016052184,168.75046579046634,0.7086102477739146,128172.86706556713
694.3013535340191,0.14614720515555124,225.97297042364963,0.11836618193706272,20215.44294022342
210.5894862071196,4.836453641618805,200.13840734639322,0.18068449283184762,167011.09697668557
477.78681434577567,9.698255037310616,451.31676593047985,0.2164009971976214,1638713.7693831075
318.512688758532,2.815309114449155,382.2049778312722,0.20515427129332375,272415.62154359027
985.4635118546025,6.698275620640938,187.46670995587397,0.521520776894945,592094.1965144915
582.6962456319905,8.442811144113628,341.75507160966055,0.3999960270579336,1008784.4726003156
597.9130923989302,9.394560179124195,336.3375869258733,0.8298308080565587,321492.5078935335
711.5780131189789,0.2532633220456304,124.18656896973215,0.9531291761977764,1048.9916590459793
494.867684903694,8.451184246110158,464.6985620591869,0.5384552469858013,896998.696244957
309.52021734847915,0.8139958627039601,163.13026012922117,0.13948214715433405,35367.60347411682
857.6941865553964,3.1338667140298337,177.4099721270436,0.3030499487144256,332347.6942639091
351.87832952220634,7.426521103683333,318.45861783566255,0.5889476326873601,342080.32855725137
609.0551860371648,3.682395866397635,419.05672812903265,0.272405403555824,683831.9732173783
379.4536231797914,0.5651562509318031,476.7057337821742,0.8024044537170854,20200.158013229513
278.27558759522725,7.432450113749436,598.5986921527058,0.28334938673428567,887258.8743994123
889.7532139373467,5.567660756835467,343.89792105040914,0.5708730368363736,731067.8483632929
978.3355912185042,4.652602412158462,592.7226158163064,0.299882259866037,1888888.7298870361
968.6677264504001,4.135568891047511,394.81848957883767,0.06647325831539441,1476503.008138813
925.2443993769432,6.281556708815809,437.53287741080976,0.247765660415737,1912879.4324185383
819.2378661589111,9.170496212584899,277.547551663878,0.9590628153803494,85360.75068294517
466.51612162291354,4.204596709505854,262.9512859071219,0.8786919570653057,62568.52224373136
264.8811119903974,3.8761408067422733,409.22693096536307,0.3336565756824902,279970.87781339796
525.7929371310458,3.6126682956680733,523.7147002381046,0.7405485593265658,258103.37693517673
385.7873137367542,1.9919071480051598,545.8635552628908,0.8329962918667964,70053.08185431887
305.9901078063864,8.327631978128611,398.8768462354371,0.9008772264265148,100749.10199285779
242.7417454294602,2.3016157765452103,277.86202319618667,0.449234861190445,85501.34236755174
780.475491368463,5.544115854659109,250.12725415064992,0.5354934017990888,502741.19123985904
209.1419669000248,7.813413968149891,127.30604454124824,0.35032187004124715,135154.12172422247
816.464598802221,0.2579448099906001,577.3151805616862,0.19592247666871365,97763.11988615122
317.55731632030006,5.035141059239047,356.4821717819681,0.4030012761778444,340286.70584276895
263.6176660694046,4.0221835433898265,350.5540208667256,0.5663963747271852,161170.01744412375
271.6824273908843,0.7278304989232875,379.4332273606995,0.5981682594694906,30148.89487565455
737.6382458831315,8.187243585789759,187.40870583461034,0.9165076148000941,94496.94486817166
396.2937678822758,4.029862463057321,187.31757638237764,0.6478296578022114,105351.02761999304
536.4315733440787,3.7270270813625572,129.82019850726593,0.35141237006253034,168340.1889913368
645.8950330591335,6.7341684255503695,321.5482122576022,0.6654520758928043,467897.10457098746
888.440939063035,4.434763728476478,238.90974778735998,0.4114554907243875,554003.1466996274
781.6354101690627,3.7208411542677577,572.2492288500763,0.14895170636719324,1416396.2793739943
416.2623241909717,5.624416130817604,152.67873115459093,0.7751322125937081,80380.43249327793
305.1862394329021,3.6123581134128866,144.9683269284604,0.15884564920619348,134432.59065096956
244.29945633695834,7.5363678491996975,127.7282397828283,0.7939069979649267,48465.730305129204
441.278907584754,7.5828519370539595,555.3462852711053,0.8575317032612841,264745.0500196126
409.6945193917426,7.550405763371169,187.53140336725562,0.7382472821216968,151843.30544391126
564.9124534403837,7.903457689795522,230.15922944744784,0.6236007391349674,386790.1789851762
746.6250684381444,5.434725562463806,236.87339671069677,0.057004222465352306,906371.4598066258
756.5003565110858,8.200676824471941,596.9547698540815,0.9334408811291056,246494.83585953066
426.8150772657333,2.6848357559923564,122.95061874229054,0.07114559983470636,130868.71465041449
503.9415647200964,9.143941608352177,380.2059446097615,0.7944443021470371,360132.2767790869
344.92076938952243,4.020363383929828,110.77395424538969,0.13830086837648237,132366.4645465911
830.8364098452149,5.302157678808871,466.7483732378891,0.0327711192679887,1988750.1620979914
245.47846114659225,1.6624515731612033,327.2177901268672,0.9300944640601766,9334.925844370324
757.5977933799899,0.3504399745847253,265.94159199786566,0.18606330129669368,57468.41718327625
822.9563167528827,0.9175484460432448,179.60678909973817,0.5372782132789548,62755.021722687365
821.9260494790025,0.021782325955088666,335.5435547644313,0.11347559873391877,5325.698697953805
407.53805147628395,7.706258117670909,121.4461013790998,0.6362588584578407,138735.53693395024
499.0505103460491,7.596322224024387,544.7538929306044,0.8683034826818372,271970.9481971782
